"09:12","19.6","42"
"09:22","20.2","42"
"09:28","20.5","41"
"09:30","20.4","41"
"09:55","20.7","40"
"00:15","18.9","49"
"00:15","18.8","49"
"12:19","19","50"
"12:19","19","50"
"12:46","18.1","50"
"13:11","18.6","49"
"15:24","18.8","48"
"15:24","18.9","48"
"15:24","19","47"
"15:24","18.9","47"
"15:35","18.6","48"
"15:35","18.7","48"
"15:36","18.8","48"
"16:21","18.7","45"
"16:58","18.6","46"
"16:58","18.6","46"
"16:58","18.7","45"
"16:59","18.8","45"
"16:59","16.7","46"
"17:43","18.5","47"
"17:43","18.4","47"
"17:43","18.4","46"
"17:44","18.4","46"
"17:45","18.5","47"
"17:52","18.2","46"
"17:56","18.2","48"
"17:59","18.2","48"
"18:01","18.3","48"
"18:01","18.5","48"
